,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z
81.283593,0.763412873333,-0.290533598633,0.0623704855756,-0.0263626410671,0.999440627873,0.00636228790892,0.019563340947,0.183000004292,-2.49000002444,-0.487999916076,0.0519999992103,0.0195000004024,0.0314999995753
81.3861571026,0.762786875767,-0.290942663709,0.059260465128,-0.0270821719832,0.999442237781,0.00534163743729,0.0187908076185,0.627999997139,-1.3900000006,-0.49799990654,0.0260000005364,0.0134999994188,0.0194999999367
81.4887212051,0.761961476426,-0.290700108738,0.0547238896556,-0.026309252523,0.999468309236,0.00602428106374,0.0182858763766,-0.56700001061,-0.774999991057,0.202000379562,0.0144999995828,0.0390000008046,0.0175000000745
81.5912853077,0.761441109028,-0.290671678894,0.0506291990138,-0.0264455299897,0.99947175528,0.00600066053053,0.0179075049806,-0.0970000267028,-2.1250000149,-0.0429999828339,0.01600000076,0.0295000001788,0.0260000005364
81.6938494103,0.761273629208,-0.290585939176,0.0461495276234,-0.0262613714924,0.999482817984,0.00610752906717,0.0175214474863,0.953000044824,0.155000016094,0.407000303268,0.00700000021605,0.0635000020265,0.0199999995529
81.7964135128,0.76171408218,-0.289999135385,0.0429320536637,-0.0263742670379,0.999473185336,0.00652039988,0.0177527921858,-0.2370000422,-1.85500003398,-0.392999649048,0.0149999996647,0.0639999993145,0.0370000004768
81.8989776154,0.762084110942,-0.289586322684,0.0379647399679,-0.0246849891561,0.999508471643,0.00714517619363,0.0179496262043,-0.877000012994,-1.48999990523,-1.30799984932,0.00999999977648,0.0515000000596,0.0445000007749
82.0015417179,0.762066345894,-0.289589616179,0.0354611148202,-0.0246320492431,0.999510064297,0.00711156208054,0.0179526273016,-1.35700000412,-2.09000004828,-0.407999753952,0.00849999987985,0.0620000008494,0.0539999995381
82.1041058205,0.762013513622,-0.28958350349,0.0310462451275,-0.0258133658469,0.999484412829,0.00642710257345,0.0179715183738,-0.917000004647,-1.35000003874,-0.133000135422,0.0169999999925,0.0435000006109,0.0245000002906
82.2066699231,0.762230045119,-0.290030089066,0.0276121306358,-0.0261200516928,0.999470926237,0.00613274482323,0.0183817789869,-0.317000025511,-1.08499993384,-0.207999706268,-0.00299999996787,0.0519999992103,0.0270000007004
82.3092340256,0.76145892298,-0.289908944157,0.0225601527521,-0.026706493922,0.999475441638,0.00578652084794,0.0173792879185,0.243000006676,-0.57500000298,-0.0129997730255,0.00150000001304,0.0480000004172,-0.00499999988824
82.4117981282,0.762676243141,-0.289714199359,0.0204021603432,-0.026674614524,0.999448108271,0.00581821883067,0.018909000526,-0.182000035048,-0.865000024439,0.437000513077,0.0159999998287,0.0455000009387,0.0185000002384
82.5143622308,0.76180104603,-0.289182004621,0.0158867913986,-0.0271112987069,0.999442943809,0.00650627405669,0.0183412268471,0.667999958993,-1.63000001014,0.491999864579,0.0220000008121,0.0470000002533,0.00999999977649
82.6169263333,0.762041995011,-0.288781514294,0.0123351411485,-0.0269540075507,0.999443770144,0.00645992653371,0.0185364651864,0.30300000906,-1.70500005781,0.216999769211,0.00950000039304,0.0470000002533,0.0315000005066
82.7194904359,0.761728045344,-0.288651957526,0.00906366362769,-0.0269798817452,0.999450038597,0.00553423333723,0.0184632474431,0.993000006676,-0.304999962449,0.582000494003,0.00150000001304,0.0564999990165,0.0279999999329
82.8220545385,0.761683610948,-0.288630863939,0.00590925559607,-0.0270292884232,0.999446229007,0.00572424106181,0.0185434586871,0.502999997139,-0.750000014901,0.587000131607,0.0125000006519,0.0480000004172,0.0304999994114
82.924618641,0.763216733013,-0.28880936869,0.00268670442498,-0.0267210123416,0.999423088008,0.0057465481113,0.0201605842748,0.153000032901,-1.88000001013,0.536999940872,0.0,0.0409999992698,0.0364999994636
83.0271827436,0.763738794233,-0.288707323855,0.000915087189433,-0.0269630732149,0.99940517408,0.00569976978902,0.0207259364481,-0.126999998093,-0.279999986291,-3.8379998207,-0.122999999672,0.182499997318,0.00450000021374
83.1297468462,0.764351213058,-0.28903315887,0.000949189644902,-0.026748086311,0.999398630036,0.00520444294596,0.0214411403034,0.507999992371,0.234999999404,-3.54799985885,-0.188000001013,0.267999991774,0.0299999993295
83.2323109487,0.764977389136,-0.289151865785,0.00030508978165,-0.026718005202,0.999385530225,0.0051170728443,0.0220969984935,1.20799992085,-0.445000007749,-5.64299976826,-0.208999998867,0.415000006556,0.00249999994412
83.3348750513,0.766100177934,-0.28961384546,-3.408769909e-06,-0.0262967097744,0.999369291639,0.00489268030106,0.0233533440005,1.68299994469,-0.24500001967,-7.93299980462,-0.320999994874,0.561999976635,-0.00200000009499
83.4374391538,0.765890192472,-0.289063716736,-0.000246806224332,-0.0267635655994,0.999362669867,0.00508668398646,0.0230660753388,1.69800004959,-0.069999948144,-9.59799981117,-0.386999994516,0.67950001359,-0.0169999999926
83.5400032564,0.765280537057,-0.289314165103,-0.00063659776045,-0.0266981680021,0.999382020936,0.00506115669491,0.0222929581391,1.23300001621,0.225000008941,-6.93299978971,-0.336000010371,0.553000003099,-0.0010000000475
