time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/09/18/21:27:31.927908,159065,1505741251,927095870,,582269,1505741251,927095870,,0.237820870951,-0.737490877325,0.0639239696259,0.374442229113,0.867036553456,-0.239942893461,-0.224650929012,-0.12841906829,-0.0329714457002,0.00358675917928,-0.0387626937797,0.0723515817168,-0.143828972071,1.14651763439,-1.43137705326,2.19659614563,0.370123624802,0.735243141651,-0.700234532356,582667,1505741251,925128411,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.1401312205958338, 1.9600439517205874, 0.004601942363656241, -0.9817477042466648, 0.6615292147755847, 1.0066748920498028, -0.5019952128355016, -0.12233496783386175, 1.9036701577657984, 0.11543205428837738, -1.007825377640717, -0.642354454927017, 1.0603642196257923, 0.4670971499111085, -12.565987119160338)","(0.0, -0.0035342917346255468, -0.004319689897875668, -0.013351768775252066, 0.028667032958629435, -0.010995574285501701, 0.006675884387626033, 0.018456856836377853, 0.008639379795751335, -0.15275994275214863, 0.09856746948789025, -0.06675884387626033, -0.0035342917346255468, -0.04673119071338223, -0.07382742734551141, 0.011780972448751823, 0.0)","(0.0, 0.0, -9.76, -9.516, 0.436, -10.504, 0.216, 0.22, -0.212, -2.156, -8.94, -0.84, -23.612, -1.616, 2.268, 0.42, -20.48)",537389,1505741251,921507253,robotiq_force_torque_frame_id,-0.86300008297,-1.21600000337,1.72599992752,-0.0489999987185,0.00600000005215,-0.00200000009499,0
2017/09/18/21:27:31.938154,159066,1505741251,937074672,,582270,1505741251,937074672,,0.236859122307,-0.737895181608,0.0640130877885,0.375404806084,0.866499580313,-0.240000389711,-0.225054486346,-0.112291923136,-0.0249159154717,0.00521767195856,-0.024315576096,0.0817672198507,-0.106901719561,1.84712123871,-2.09143733978,2.0256896019,0.51826530695,0.943801164627,-0.960417211056,582668,1505741251,935128968,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.1401312205958338, 1.9604274469175587, 0.005368932757598948, -0.9821311994436361, 0.6611457195786133, 1.0070583872467742, -0.501228222441559, -0.12310195822780445, 1.9032866625688272, 0.11428156869746332, -1.0074418824437454, -0.642354454927017, 1.0607477148227635, 0.46748064510807985, -12.565987119160338)","(0.0, -0.0019634954081253035, -0.009817477040626518, -0.0200276531628781, -0.0035342917346255468, 0.0027488935713754254, -0.0011780972448751821, 0.0019634954081253035, -0.003141592653000486, -0.14254976662989705, 0.08835729336563866, -0.0400553063257562, -0.0011780972448751821, -0.04123340357063138, -0.054977871427508505, -0.00510508806112579, 0.0)","(0.0, 0.0, -9.696, -9.516, 0.464, -10.468, 0.216, 0.252, -0.196, -2.28, -9.24, -0.808, -23.612, -1.536, 2.22, 0.448, -20.48)",537390,1505741251,933863171,robotiq_force_torque_frame_id,-0.0730000019073,-1.55600000694,1.63599977493,-0.0579999983311,0.0109999999404,-0.00400000018999,0
2017/09/18/21:27:31.947806,159067,1505741251,947075819,,582271,1505741251,947075819,,0.235768049501,-0.738135769883,0.0643113424421,0.375353677404,0.86619862444,-0.240456760007,-0.225809890051,-0.107879474432,-0.022006156916,0.000893479074805,-0.0175650037656,0.103330862863,-0.0984259941669,1.12606465816,-2.11031150818,1.88239359856,0.537627995014,0.580268859863,-0.850533902645,582669,1505741251,945127952,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.1393642302018911, 1.9600439517205874, 0.004985437560627594, -0.9828981898375788, 0.6599952339876992, 1.0066748920498028, -0.5008447272445876, -0.12425244381871851, 1.9040536529627698, 0.11428156869746332, -1.0074418824437454, -0.6435049405179311, 1.061131210019735, 0.46748064510807985, -12.565987119160338)","(0.0, 0.006283185306000972, 0.007461282550876154, -0.006283185306000972, -0.005890486224375911, 0.007853981632501214, -0.0011780972448751821, -0.024740042142378828, 0.009817477040626518, -0.09621127499813988, 0.06911503836601068, -0.05929756132538417, 0.023169245815878585, -0.062439153978384655, -0.024740042142378828, 0.015707963265002428, 0.0)","(0.0, 0.0, -9.632, -9.452, 0.528, -10.504, 0.26, 0.288, -0.196, -2.34, -9.148, -1.088, -23.64, -1.508, 2.072, 0.464, -20.48)",537391,1505741251,942127546,robotiq_force_torque_frame_id,-0.0330000400543,-2.08600003794,1.87599954605,-0.0599999986589,0.0,-0.00700000021607,0
2017/09/18/21:27:31.957797,159068,1505741251,957071788,,582272,1505741251,957071788,,0.233747443882,-0.737806934801,0.064052249044,0.375627878636,0.865702812822,-0.240426544786,-0.227282672516,-0.146304452413,-0.0354096759786,0.00543705799976,-0.0387955510077,0.138317755119,-0.142413464352,0.836185634136,-2.33398413658,1.64461290836,0.509289443493,0.468435764313,-0.781952440739,230188,1505741251,956000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",537391,1505741251,942127546,robotiq_force_torque_frame_id,-0.0330000400543,-2.08600003794,1.87599954605,-0.0599999986589,0.0,-0.00700000021607,0
2017/09/18/21:27:31.967398,159069,1505741251,967076948,,582273,1505741251,967076948,,0.232572559312,-0.738655009304,0.0643942269061,0.376544004062,0.865167272007,-0.240894597228,-0.227310354973,-0.134230862819,-0.0551177803645,0.0110880152331,-0.0753718893632,0.0966813002441,-0.149315703742,0.621468424797,-1.67724871635,1.86346638203,0.271384894848,0.410299003124,-0.623791337013,230188,1505741251,956000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",537393,1505741251,962739040,robotiq_force_torque_frame_id,0.596999835968,-1.30600000694,1.91600046158,-0.0419999994338,-0.0140000004321,-0.00899999961257,0
2017/09/18/21:27:31.978832,159070,1505741251,977074644,,582274,1505741251,977074644,,0.231754124354,-0.739060836509,0.0643752435709,0.376407661718,0.865068158069,-0.241317233796,-0.227465045155,-0.104483256799,-0.0548447795246,0.00618867962974,-0.0821455443632,0.066909003465,-0.0908490654038,0.306416511536,-1.08606553078,2.20005846024,0.118436694145,0.327739775181,-0.470609068871,582672,1505741251,975174793,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.140514715792805, 1.9604274469175587, 0.004601942363656241, -0.9821311994436361, 0.661912709972556, 1.0070583872467742, -0.501228222441559, -0.12808739578843203, 1.907505109735512, 0.11236409271260656, -1.0070583872467742, -0.6465729020937019, 1.0592137340348782, 0.4686311306989939, -12.565987119160338)","(0.0, 0.009424777959001457, 0.0035342917346255468, -0.0070685834692510935, 0.007853981632501214, -0.0070685834692510935, 0.009032078877376396, 0.004319689897875668, 0.004319689897875668, -0.13626658132389607, 0.060475658570259355, -0.054977871427508505, 0.015707963265002428, -0.09817477040626518, -0.08128870989638758, 0.03573561642788053, 0.0)","(0.0, 0.0, -9.536, -9.484, 0.436, -10.536, 0.224, 0.24, -0.212, -2.372, -8.848, -0.9, -23.732, -1.64, 2.072, 0.456, -20.48)",537394,1505741251,970977169,robotiq_force_torque_frame_id,1.43699998856,-1.46600003317,1.99600038528,-0.0399999991059,0.0,-0.00600000005215,0
2017/09/18/21:27:31.987958,159071,1505741251,987070535,,582275,1505741251,987070535,,0.230465663835,-0.739437139927,0.064040838918,0.377337767083,0.864689373408,-0.241299123829,-0.227383442423,-0.0928400011819,-0.0664383680539,0.0117612928105,-0.133500273116,0.0106196521727,-0.133721771749,1.04217863083,-1.71202015877,2.38484025002,0.476688086987,0.621368467808,-0.812452554703,582673,1505741251,985167343,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.027611654181937447, -1.1401312205958338, 1.96081094211453, 0.005368932757598948, -0.9813642090496935, 0.6615292147755847, 1.0070583872467742, -0.5004612320476163, -0.12962137657631745, 1.9090390905233974, 0.1112136071216925, -1.0070583872467742, -0.6469563972906732, 1.0569127628530501, 0.4693981210929366, -12.565987119160338)","(0.0, -0.012959069693627005, 0.001570796326500243, -0.0027488935713754254, -0.0027488935713754254, 0.011388273367126762, 0.008639379795751335, 0.005890486224375911, -0.014137166938502187, -0.14372786387477224, 0.0510508806112579, -0.05890486224375911, -0.0070685834692510935, -0.0899280896921389, -0.10288715938576591, 0.08207410805963769, 0.0)","(0.0, 0.0, -9.568, -9.484, 0.372, -10.536, 0.232, 0.232, -0.184, -2.436, -8.968, -0.996, -23.64, -1.536, 2.26, 0.448, -20.48)",537395,1505741251,983296254,robotiq_force_torque_frame_id,1.28699989319,-1.63599999025,1.56600008011,-0.0560000017285,0.00800000037998,0.00899999961257,0
2017/09/18/21:27:31.998765,159072,1505741251,997088239,,582276,1505741251,997088239,,0.229755150643,-0.739985449615,0.0643848473846,0.378204250776,0.864147229597,-0.241725589662,-0.227551861292,-0.111784613805,-0.0393244594173,0.00116248170755,-0.0967966479771,0.0448653665364,-0.150388086777,1.8270418644,-2.00231313705,2.74478387833,0.724246501923,0.835962593555,-1.06568002701,582674,1505741251,995173218,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.140514715792805, 1.9600439517205874, 0.005368932757598948, -0.9817477042466648, 0.661912709972556, 1.0070583872467742, -0.5008447272445876, -0.13077186216723152, 1.9086555953264261, 0.11083011192472114, -1.0070583872467742, -0.6473398924876446, 1.0572962580500214, 0.47016511148687934, -12.565987119160338)","(0.0, -0.0035342917346255468, -0.01688606050987761, 0.00510508806112579, -0.008639379795751335, 0.012173671530376884, -0.0047123889795007284, -0.006675884387626033, 0.0027488935713754254, -0.1441205629563973, 0.09542587683488976, -0.050658181529632834, 0.0027488935713754254, -0.07657632091688685, -0.09817477040626518, 0.09385508050838952, 0.0)","(0.0, 0.0, -9.632, -9.42, 0.496, -10.536, 0.232, 0.28, -0.212, -2.312, -9.148, -0.964, -23.7, -1.46, 2.404, 0.476, -20.48)",537396,1505741251,991554477,robotiq_force_torque_frame_id,1.29700012207,-1.51599998549,1.89600000381,-0.0430000014603,0.0329999998212,0.0010000000475,0
2017/09/18/21:27:32.008993,159073,1505741252,7072366,,582277,1505741252,7072366,,0.228461801621,-0.740038722574,0.064403776928,0.379139928639,0.863627590174,-0.241825616257,-0.227861079,-0.125667943728,-0.0372945081636,-0.00515096393161,-0.0922861103196,0.0409770312168,-0.193585814156,2.11503076553,-2.77773237228,2.90846562386,1.14763665199,0.832722723484,-1.29342508316,230190,1505741252,7000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",537396,1505741251,991554477,robotiq_force_torque_frame_id,1.29700012207,-1.51599998549,1.89600000381,-0.0430000014603,0.0329999998212,0.0010000000475,0
2017/09/18/21:27:32.017613,159074,1505741252,17085800,,582278,1505741252,17085800,,0.22827546778,-0.741008659504,0.0645869721987,0.380452286377,0.86304727686,-0.242287095968,-0.227381658941,-0.10754598611,-0.0398756555897,0.00217362447648,-0.104130188288,0.0151729510607,-0.226883535636,1.68396246433,-2.64724087715,2.22330403328,0.960231304169,0.71383112669,-1.13399326801,230190,1505741252,7000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",537398,1505741252,12158596,robotiq_force_torque_frame_id,-0.0730000019073,-2.16599996164,1.35600004196,-0.0469999983907,-0.0260000005364,0.00499999988824,0
