,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z
62.732371,0.760563301164,-0.290054568494,0.0654899302549,-0.0267574027387,0.999484258771,0.00632798351837,0.0165857688827,-1.64300000667,-0.839000082017,-0.325000286102,-0.0834999978542,-0.0394999999553,0.0135000003502
62.8349351026,0.761437761078,-0.289296617968,0.0612714038243,-0.0266694325838,0.999462865811,0.00712604786272,0.0176431062339,-1.25300002098,-0.529000020027,-1.22499990463,-0.0569999981672,-0.0270000007003,0.0169999999925
62.9374992051,0.761239623605,-0.287940317434,0.058534946057,-0.0275354441593,0.999448244105,0.00757319359812,0.0169595977526,-1.81299999356,-0.22399995327,-0.529999732971,-0.0740000009537,-0.0439999997616,0.0214999997988
63.0400633077,0.762677316041,-0.286763317002,0.0545537681057,-0.0267081125601,0.999443477576,0.00812282437833,0.0182547414904,-1.96299998462,-1.05399999619,-0.175000190735,-0.0875000022352,-0.0484999995678,0.0109999999404
63.1426274103,0.762764124928,-0.286456737412,0.0496803602936,-0.0266332058664,0.999434299402,0.00861418975175,0.0186418461155,-2.98300000094,-1.14900002479,-0.545000076294,-0.0780000016094,-0.0625,0.0169999999925
63.2451915128,0.761597756256,-0.286523022365,0.046634134701,-0.0274769481383,0.999438666636,0.00778055293398,0.0175121258654,-2.90800000262,-0.358999943733,0.00500011444105,-0.0819999985397,-0.0645000003278,0.0484999995679
63.3477556154,0.761670345844,-0.287294207007,0.0421988704678,-0.0276590011376,0.999431861219,0.00703396855317,0.0179238992534,-2.82800000161,-0.453999972343,0.199999809265,-0.0824999995529,-0.0479999985546,0.0285000000149
63.4503197179,0.76134537557,-0.288719704397,0.0391058618726,-0.0268612508565,0.999464154856,0.00660782055987,0.017498908244,-0.842999994754,0.970999979973,-0.0499997138977,-0.0674999989569,-0.0580000001937,-0.00250000006054
63.5528838205,0.761604398214,-0.289910187584,0.035462783793,-0.0268048910782,0.999468778821,0.00603524978236,0.0175238482588,-0.303000032902,0.545999908447,-0.304999828338,-0.0835000015795,-0.0594999995083,-0.00799999991432
63.6554479231,0.761512505725,-0.289537505472,0.0310366766946,-0.0260241192982,0.999485872641,0.00594927274179,0.0177544111051,-0.283000051975,-0.0290000200272,-0.389999866486,-0.0670000016689,-0.0494999997318,-0.0010000000475
63.7580120256,0.762503457798,-0.289729522273,0.027789398358,-0.0259889576432,0.999467222872,0.00625099685413,0.0187227249285,0.23199993372,0.911000037193,0.0599999427795,-0.0839999988675,-0.0659999996423,-0.0089999996708
63.8605761282,0.762877286853,-0.289606118953,0.0252651229664,-0.0257263094094,0.99946407099,0.00656965760181,0.0191424137489,-1.52799999714,-0.433999991416,-0.630000114441,-0.0755000002682,-0.0649999994785,0.00400000007357
63.9631402308,0.764338779034,-0.289959328736,0.0217646945764,-0.0276003425665,0.99938763732,0.00494982594236,0.0209246616018,-1.12300002575,-0.324000096321,-0.255000114441,-0.0760000012815,-0.0494999997318,0.00549999985378
64.0657043333,0.765177355384,-0.289367034457,0.0193818034026,-0.0272999141552,0.999367868762,0.00541622586909,0.0221145077753,-1.12300002575,0.0460000276566,0.355000019073,-0.0955000035467,-0.0525000002236,-0.00549999950456
64.1682684359,0.763908491169,-0.288281565029,0.0147172187961,-0.0271328102281,0.999397503353,0.0057726611326,0.0208503610736,-1.61299997568,-0.0690001010895,0.204999923706,-0.0744999982417,-0.0645000003278,0.00450000003911
64.2708325385,0.763040083835,-0.289178058756,0.011415459345,-0.0264159242902,0.999436018422,0.00562953071276,0.0199508949162,-1.06300002337,0.685999894143,0.119999885559,-0.0725000016391,-0.0544999986887,-0.00449999980628
64.373396641,0.762085499384,-0.289086981135,0.00519265914775,-0.0268257423787,0.999442671848,0.00615558432674,0.0188889489532,-0.612999975681,1.49600007534,0.14999961853,-0.0789999999106,-0.0579999983311,0.00250000000233
64.4759607436,0.762348951414,-0.28950778974,0.00211502749089,-0.0259543401358,0.99945587076,0.00644409500711,0.0193075078489,-1.27300006151,0.311000132561,-0.319999694824,-0.0689999982715,-0.0344999991357,0.00349999999162
64.5785248462,0.763139330609,-0.289902726901,0.00149306666848,-0.0258052815998,0.999453501909,0.00593604082513,0.0197858318901,-1.63800001144,1.58599998951,-4.48500013351,-0.0520000006072,0.156499996781,0.0390000008046
64.6810889487,0.763878389897,-0.289805913498,0.00093922686302,-0.025146919368,0.99945761058,0.00538039521745,0.0205703719304,-1.85299998522,1.46600010395,-7.84000003338,0.0890000015497,0.326000005007,0.070000000298
64.7836530513,0.76421090246,-0.289284432807,0.000191317052356,-0.0270635044071,0.999404765069,0.00396454092137,0.021022728267,-0.913000047207,-0.104000067711,-8.79000002146,0.167999997735,0.444999992847,0.0949999988079
64.8862171538,0.764416541743,-0.288350546791,0.000825634816462,-0.0288225355096,0.999355983319,0.00277227594235,0.0211910747007,0.17199999094,0.656000161171,-6.58000004292,0.179999999702,0.458499997854,0.0885000005365
64.9887812564,0.763847492453,-0.288311672221,0.000783836076561,-0.0294373701519,0.999352927113,0.00239697349226,0.0205274851604,-1.98300001026,-0.133999919891,-7.125,0.180500000716,0.341499999166,0.0635000001639
65.091345359,0.764031080574,-0.289063883708,0.000460203149362,-0.0290670387264,0.999362568069,0.00204399141269,0.0206214746158,-0.583000004292,0.620999956132,-6.05000007152,0.162500001491,0.429999992252,0.0820000022649
65.1939094615,0.76395672702,-0.288848339567,0.000495710101471,-0.0286772779712,0.999376282993,0.00227897535008,0.0204751927145,-1.56300002336,-0.213999962806,-6.39499998092,0.168999999761,0.38750000298,0.0775000005961
65.2964735641,0.763824913168,-0.288563207255,0.000511678879974,-0.0286891313532,0.999377424481,0.00233805172534,0.0203986538928,-1.78300005198,0.346000218391,-6.86999988556,0.151999995112,0.370999991894,0.0750000029802
65.3990376667,0.764290348468,-0.288374938068,0.000546396715046,-0.0290183666594,0.999359104778,0.00231704042291,0.0208282686729,-1.7880000174,0.761000180245,-6.87000000477,0.130500003695,0.37800000608,0.0789999999106
65.5016017692,0.763804739475,-0.288601531043,0.000652237602226,-0.0287777812492,0.999373753204,0.00225787555546,0.0204629075011,-1.77300000191,0.681000018119,-6.64999997616,0.0825000032782,0.372500002384,0.0755000002682
65.6041658718,0.764030840989,-0.288569451316,0.000793313284611,-0.0286519793173,0.999372966235,0.00239443432,0.0206608131256,-1.23799997568,-0.12899992466,-7.05999994278,0.122500002384,0.359500005841,0.0835000015796
65.7067299744,0.763995133265,-0.288714238654,0.000620167317016,-0.0287243296536,0.999370675287,0.00235873339501,0.0206738742242,-3.02300000191,-0.47399995327,-5.77999997139,0.0930000022054,0.374000012875,0.0920000001788
65.8092940769,0.764075653116,-0.28931830987,0.000431242897399,-0.0279874108533,0.999391571038,0.00221819178765,0.0206898004346,-1.30800002813,0.736000084877,-6.36500000954,0.110000003129,0.369500011205,0.0775000005961
65.9118581795,0.763511990163,-0.289217536841,0.000297319589472,-0.0286128762411,0.999385521591,0.00194650091164,0.0201444292722,-2.17299999203,0.641000056267,-6.49500000477,0.109999999404,0.358500003815,0.0765000022947
66.0144222821,0.763851753176,-0.289034992442,0.000501771738222,-0.0285086163952,0.999380325295,0.00208394033583,0.0205319732757,-1.45800000429,-0.139000034332,-6.12999999523,0.103500001133,0.367499992251,0.0865000002087
66.1169863846,0.764255785892,-0.289236333945,0.000802663771912,-0.0284456108983,0.999374616427,0.00203909120187,0.0209048328169,-1.87800002098,0.115999960899,-6.14999997616,0.107999999077,0.355499997735,0.082499999553
66.2195504872,0.763894514491,-0.289063089977,0.000600869029701,-0.0283404803467,0.999383864178,0.00215021000738,0.0205912437355,-1.38300001621,0.575999999047,-6.42999994754,0.0989999994637,0.349000006914,0.0789999999106
66.3221145897,0.763689600822,-0.289063348703,0.000399363202678,-0.0283514053521,0.999386498003,0.00245801888355,0.0204140231065,-1.93799999356,0.445999884605,-6.4850000143,0.0944999977947,0.353499993682,0.0810000002384
66.4246786923,0.764200578136,-0.289131083447,0.000488963677404,-0.0279981417534,0.999389699789,0.00235029631051,0.0207512699568,-0.0780000090599,0.641000056267,-6.4850000143,0.110999997705,0.347999989987,0.0730000026524
66.5272427949,0.764122043296,-0.289178901976,0.000972480172059,-0.0284390391507,0.999375316894,0.00226794902553,0.0208563445989,-1.08799999952,1.50599982739,-5.54000008106,0.0760000012815,0.370500013232,0.0784999988974
66.6298068974,0.763996884773,-0.289301935449,0.000732530114051,-0.028307328404,0.999384864855,0.00216039021023,0.020589223228,-1.9129999876,1.0060000658,-5.77999997139,0.097999997437,0.360000014305,0.0810000002384
66.732371,0.763881816126,-0.288985836138,0.000809448290433,-0.0283532730703,0.999384556734,0.00222855301134,0.0205275759193,-0.337999999523,0.68600013256,-6.16999995709,0.113500002771,0.354999989271,0.0645000003278
