time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/09/18/22:10:12.919224,103520,1505743812,916645641,,838369,1505743812,926653264,,0.766673299654,-0.278889418608,0.0960913852294,-0.0328004511708,0.999142965053,0.0102457179086,0.0230757676665,-0.0111587097774,-0.0452963792767,-0.0490471625453,-0.0628180274353,0.0270302017738,-0.0212032979282,2.38165140152,-0.750409126282,3.10125303268,0.492691516876,0.812718808651,0.0463533401489,838766,1505743812,914708646,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.138213744610977, 1.9600439517205874, 0.008053399136398421, -0.9828981898375788, 0.6626797003664987, 1.0074418824437454, -0.502378708032473, 0.4897233665324183, 1.3058011456874585, 0.4425534573049419, -0.8559612796400609, -0.32060198466805145, 1.1570050092625732, 0.09779127522769512, -12.565987119160338)","(0.0, 0.005497787142750851, 0.0019634954081253035, -0.0035342917346255468, -0.01021017612225158, 0.006283185306000972, -0.003926990816250607, 0.056941366835633805, -0.024347343060753767, -0.02081305132612822, 0.08364490438613793, -0.0007853981632501215, 0.03730641275438077, -0.030237829285129678, -0.09896016856951531, 0.02552544030562895, 0.0)","(0.0, 0.0, -9.728, -9.608, 0.496, -10.504, 0.284, 0.212, -0.28, 6.78, -14.94, -0.776, -25.248, 0.04, -0.008, 0.212, -20.48)",139332,1505743812,912467772,robotiq_force_torque_frame_id,1.56200010274,0.606999993324,0.579999732971,-0.0219999998808,-0.00300000002608,-0.0430000014603,2
2017/09/18/22:10:12.927835,103521,1505743812,926653264,,838369,1505743812,926653264,,0.766673299654,-0.278889418608,0.0960913852294,-0.0328004511708,0.999142965053,0.0102457179086,0.0230757676665,-0.0111587097774,-0.0452963792767,-0.0490471625453,-0.0628180274353,0.0270302017738,-0.0212032979282,2.38165140152,-0.750409126282,3.10125303268,0.492691516876,0.812718808651,0.0463533401489,331481,1505743812,935000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",139333,1505743812,920711557,robotiq_force_torque_frame_id,0.662000007369,0.657000005245,0.3,-0.0189999993891,-0.0120000001043,-0.0329999998212,2
2017/09/18/22:10:12.940114,103522,1505743812,936645415,,838370,1505743812,936645415,,0.766731547025,-0.278814216515,0.0964718927144,-0.0332716889255,0.999123752496,0.0100454605203,0.0233197477922,0.000470819680626,-0.0238502548264,-0.0310921687109,-0.0556522078449,0.0048694494947,0.0190181839838,0.0795054137707,-0.625041127205,2.75972771645,0.419711410999,-0.101013764739,-0.00115743279457,838768,1505743812,934697229,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028762139772851508, -1.1378302494140056, 1.9604274469175587, 0.006902913545484362, -0.9828981898375788, 0.661912709972556, 1.0070583872467742, -0.502378708032473, 0.4908738521233324, 1.3061846408844298, 0.4425534573049419, -0.8567282700340035, -0.32175247025896553, 1.1554710284746879, 0.09779127522769512, -12.565987119160338)","(0.0, 0.010995574285501701, -0.007853981632501214, -0.02081305132612822, -0.003141592653000486, 0.0011780972448751821, 0.023954643979128706, -0.013744467856877126, 0.009817477040626518, -0.024347343060753767, 0.011780972448751823, 0.011780972448751823, 0.0400553063257562, -0.06518804754976008, -0.039662607244131134, 0.0007853981632501215, 0.0)","(0.0, 0.0, -9.6, -9.516, 0.436, -10.6, 0.24, 0.252, -0.28, 6.56, -14.188, -0.716, -24.916, 0.016, -0.132, 0.232, -20.48)",139334,1505743812,933058525,robotiq_force_torque_frame_id,1.59200007413,-0.81299996376,0.239999580383,-0.0270000007004,0.0,-0.0250000003725,2
2017/09/18/22:10:12.949035,103523,1505743812,946653202,,838371,1505743812,946653202,,0.765862266937,-0.279123115913,0.0948315611629,-0.0330213840447,0.999157899345,0.010030487487,0.0221916581841,-0.00760674736051,-0.0271822354264,-0.0377054576091,-0.0201298293912,0.00624202322177,-0.00822185128264,-0.0339790582657,-0.649728894234,3.31661438942,0.489577651024,-0.0614836886525,0.0370322465897,838769,1505743812,944705230,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028762139772851508, -1.1374467542170343, 1.9600439517205874, 0.007669903939427069, -0.9828981898375788, 0.6615292147755847, 1.0062913968528313, -0.5027622032294443, 0.49010686172938966, 1.307335126475344, 0.4425534573049419, -0.8548107940491468, -0.32213596545593687, 1.1547040380807452, 0.09817477042466648, -12.565987119160338)","(0.0, -0.00039269908162506076, -0.0070685834692510935, -0.001570796326500243, 0.0070685834692510935, 0.005890486224375911, 0.003141592653000486, -0.05026548244800778, -0.00039269908162506076, -0.014922565101752308, 0.049480084284757656, -0.024347343060753767, 0.0329867228565051, -0.034164820101380285, -0.07068583469251093, -0.0007853981632501215, 0.0)","(0.0, 0.0, -9.664, -9.544, 0.464, -10.568, 0.26, 0.32, -0.26, 6.716, -14.248, -0.716, -25.16, 0.048, -0.056, 0.212, -20.48)",139335,1505743812,941352706,robotiq_force_torque_frame_id,2.33200008366,-0.973000049591,0.249999809265,-0.019999999553,0.0219999998808,-0.0270000007004,2
2017/09/18/22:10:12.985449,103524,1505743812,956651082,,838372,1505743812,956651082,,0.766387557673,-0.279388030287,0.0949542627733,-0.0331153524686,0.999139173927,0.00960335415579,0.0230664289493,-0.00799610661522,-0.0215133825316,-0.0498968231572,-0.0214519934943,-0.000667033500161,-0.000195055745648,1.90767240524,-0.895064711571,3.73237347603,0.588218569756,0.842629909515,0.0602247416973,838771,1505743812,964701495,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0279951493789088, -1.138213744610977, 1.9600439517205874, 0.008053399136398421, -0.9821311994436361, 0.6626797003664987, 1.0062913968528313, -0.5031456984264157, 0.48857288094150425, 1.3081021168692866, 0.4421699621079705, -0.8548107940491468, -0.32213596545593687, 1.1524030668989171, 0.09817477042466648, -12.565987119160338)","(0.0, -0.001570796326500243, 0.01531526418337737, -0.009424777959001457, 0.003141592653000486, 0.012959069693627005, -0.007461282550876154, 0.005890486224375911, 0.007853981632501214, -0.040448005407381256, 0.051443579692882956, 0.023954643979128706, 0.02591813938725401, -0.02552544030562895, -0.10877764561014182, 0.0027488935713754254, 0.0)","(0.0, 0.0, -9.76, -9.516, 0.372, -10.664, 0.26, 0.28, -0.26, 6.624, -14.82, -0.748, -25.128, 0.04, 0.132, 0.232, -20.48)",139336,1505743812,949605368,robotiq_force_torque_frame_id,2.49199993107,-0.693000078201,0.329999732971,-0.00999999977648,0.0370000004768,-0.0320000015199,2
2017/09/18/22:10:12.985498,103525,1505743812,966646199,,838373,1505743812,966646199,,0.766232954589,-0.28019819048,0.094395618439,-0.032365794929,0.999169174074,0.00969456154549,0.0227910591024,0.00668792441334,-0.00529337346674,-0.0369717946796,-0.0241198688075,-0.029070483445,0.0142804722381,3.15237951279,-0.806673228741,4.04104423523,0.517960011959,1.37234926224,0.0535560697317,838771,1505743812,964701495,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0279951493789088, -1.138213744610977, 1.9600439517205874, 0.008053399136398421, -0.9821311994436361, 0.6626797003664987, 1.0062913968528313, -0.5031456984264157, 0.48857288094150425, 1.3081021168692866, 0.4421699621079705, -0.8548107940491468, -0.32213596545593687, 1.1524030668989171, 0.09817477042466648, -12.565987119160338)","(0.0, -0.001570796326500243, 0.01531526418337737, -0.009424777959001457, 0.003141592653000486, 0.012959069693627005, -0.007461282550876154, 0.005890486224375911, 0.007853981632501214, -0.040448005407381256, 0.051443579692882956, 0.023954643979128706, 0.02591813938725401, -0.02552544030562895, -0.10877764561014182, 0.0027488935713754254, 0.0)","(0.0, 0.0, -9.76, -9.516, 0.372, -10.664, 0.26, 0.28, -0.26, 6.624, -14.82, -0.748, -25.128, 0.04, 0.132, 0.232, -20.48)",139337,1505743812,961938088,robotiq_force_torque_frame_id,2.08200008366,-1.11299991608,0.539999771118,-0.0149999996647,0.0260000005364,-0.0359999984503,2
2017/09/18/22:10:12.985594,103526,1505743812,976659265,,838374,1505743812,976659265,,0.765725154451,-0.281214342522,0.0940118183298,-0.0326834353781,0.999180162442,0.00872228213268,0.0222422532406,-0.000731899437041,-0.012630440081,-0.0448802998417,-0.033631099732,-0.00377957783172,0.00537472495992,2.0845952034,-0.736952066422,3.75037693977,0.499577641487,0.908526062965,0.0737192183733,331483,1505743812,984999936,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",139338,1505743812,970216484,robotiq_force_torque_frame_id,1.83200008366,-1.16300010681,0.539999771118,-0.0179999992251,0.0109999999404,-0.0309999994934,2
2017/09/18/22:10:13.025501,103527,1505743812,986650597,,838375,1505743812,986650597,,0.765905868559,-0.279954486784,0.0935588437931,-0.0326751257731,0.999166981148,0.0095650759555,0.0224986501986,-0.0247764495986,-0.0444609149662,-0.052755977593,-0.0520742491244,0.057206339588,-0.0119816504725,0.776004433632,-0.728108286858,3.40295004845,0.557408332825,0.310167968273,0.0763066858053,331483,1505743812,984999936,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",139339,1505743812,982535341,robotiq_force_torque_frame_id,2.03199989293,-0.713000059128,0.379999923706,-0.0149999996647,0.00200000009499,-0.0340000018477,2
2017/09/18/22:10:13.025558,103528,1505743812,996653294,,838376,1505743812,996653294,,0.76553116331,-0.280904353024,0.0928535401124,-0.0331210368584,0.999171552799,0.00875368161152,0.0219676592553,-0.0319030082173,-0.0201291139124,-0.0465032088674,-0.0208036066771,0.0793652004308,-0.000388617555996,0.667549729347,-0.612772703171,3.09081339836,0.483800262213,0.188361436129,0.0243232995272,331484,1505743813,999936,,['r_gripper_l_finger_joint'],"(0.02004972373366356,)","(0.0,)","(0.0,)",139340,1505743812,990780074,robotiq_force_torque_frame_id,1.83200008366,-0.113000035286,0.350000190735,-0.0299999993294,0.0120000001043,-0.0399999991059,2
2017/09/18/22:10:13.025629,103529,1505743813,6645965,,838377,1505743813,6645965,,0.765779360172,-0.280500763082,0.0924677203474,-0.0334450846145,0.999152071432,0.00908441515886,0.0222269626593,-0.0244933580119,-0.00343875991787,-0.0507376775329,-0.0171475060803,0.0486462408846,0.0355074831153,1.42454087734,-0.71035182476,3.35143589973,0.577678740025,0.48277515173,0.0539775490761,838775,1505743813,4777149,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0279951493789088, -1.138213744610977, 1.9604274469175587, 0.007669903939427069, -0.9821311994436361, 0.6626797003664987, 1.0066748920498028, -0.5016117176385303, 0.4881893857445329, 1.309636097657172, 0.4425534573049419, -0.8525098228673187, -0.324436936637765, 1.1501020957170889, 0.09740778003072377, -12.565987119160338)","(0.0, -0.005890486224375911, 0.009424777959001457, 0.0200276531628781, 0.0007853981632501215, -0.01767145867312773, 0.011388273367126762, -0.03337942193813016, -0.01060287520387664, -0.015707963265002428, 0.062439153978384655, 0.006675884387626033, 0.04673119071338223, -0.031415926530004856, -0.05379977418263332, -0.01060287520387664, 0.0)","(0.0, 0.0, -9.696, -9.516, 0.436, -10.404, 0.252, 0.308, -0.26, 6.78, -14.488, -0.748, -25.008, 0.04, -0.076, 0.24, -20.48)",139341,1505743813,3134053,robotiq_force_torque_frame_id,0.752000040747,-0.953000068665,0.3,-0.0289999991655,0.0209999997169,-0.0289999991655,2
2017/09/18/22:10:13.025637,103530,1505743813,16643914,,838378,1505743813,16643914,,0.765646857635,-0.2807175275,0.0921840167395,-0.0329167032338,0.999175016056,0.00904215565494,0.0220003945052,-0.00750465868324,-0.0184862849312,-0.0483477243626,-0.0399181140037,0.0115490456203,0.015543319498,2.997133255,-0.751186490059,3.65538883209,0.555779576302,1.14459753036,0.0511905252934,838776,1505743813,14702109,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0279951493789088, -1.138213744610977, 1.9600439517205874, 0.007669903939427069, -0.9817477042466648, 0.661912709972556, 1.0062913968528313, -0.502378708032473, 0.48780589054756157, 1.309636097657172, 0.4425534573049419, -0.8521263276703473, -0.324436936637765, 1.1501020957170889, 0.09817477042466648, -12.565987119160338)","(0.0, 0.0011780972448751821, 0.0047123889795007284, -0.009817477040626518, -0.006675884387626033, -0.010995574285501701, -0.008246680714126275, -0.03337942193813016, -0.0027488935713754254, -0.018456856836377853, 0.04830198703988247, 0.0023561944897503642, 0.050658181529632834, -0.061653755815134534, -0.07775441816176203, 0.009424777959001457, 0.0)","(0.0, 0.0, -9.696, -9.544, 0.464, -10.468, 0.252, 0.288, -0.268, 6.684, -14.788, -0.716, -25.036, 0.056, -0.028, 0.232, -20.48)",139342,1505743813,11348919,robotiq_force_torque_frame_id,0.681999988295,-1.50300002098,0.390000152588,-0.0270000007004,0.0280000008643,-0.035000000149,2
2017/09/18/22:10:13.065445,103531,1505743813,26648937,,838379,1505743813,26648937,,0.765554689795,-0.280553156471,0.0919343002638,-0.0333787477185,0.999159355692,0.00880962411109,0.0221095377116,-0.00877175003913,-0.0497668989533,-0.0389104347606,-0.0519755474863,0.0118174730783,-0.032827453456,2.56834626198,-0.778502583504,3.86045002937,0.575793266296,1.02028250694,0.0253737866879,331485,1505743813,36000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",139343,1505743813,19653957,robotiq_force_torque_frame_id,0.591999954917,-1.8029999733,0.560000228882,-0.0260000005364,0.0309999994934,-0.0370000004768,2
2017/09/18/22:10:13.065490,103532,1505743813,36643680,,838380,1505743813,36643680,,0.765153248598,-0.281338781491,0.0913409088601,-0.0330880709663,0.999181006387,0.0084841510632,0.0216913626837,-0.0127905273057,-0.0422772509059,-0.0461480702208,-0.0565159025433,0.0264136122591,-0.0211751391922,2.04020929337,-0.786468863487,3.84938716888,0.596392035484,0.805476546288,0.0438312143087,331485,1505743813,36000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",139344,1505743813,32034658,robotiq_force_torque_frame_id,0.352000004984,-1.68300008774,0.440000343323,-0.0170000009239,0.0189999993891,-0.0289999991655,2
2017/09/18/22:10:13.065534,103533,1505743813,46650734,,838381,1505743813,46650734,,0.76432489137,-0.280956579848,0.0904543301901,-0.0328057255319,0.999214166545,0.00854158149401,0.020539599145,-0.0283265595657,-0.016904815235,-0.0476066923004,-0.0166335150415,0.0588867006633,-0.0196061003419,2.15169668198,-0.804954111576,3.53996109962,0.711655318737,0.800470173359,0.080551058054,331486,1505743813,52000000,,['r_gripper_l_finger_joint'],"(0.02004972373366356,)","(0.0,)","(0.0,)",139345,1505743813,40274736,robotiq_force_torque_frame_id,0.2920000026,-1.6930000782,0.359999465942,-0.00899999961257,0.0109999999404,-0.0370000004768,2
2017/09/18/22:10:13.065730,103534,1505743813,56651985,,838382,1505743813,56651985,,0.764327056712,-0.281496818444,0.0902682974272,-0.0327927313613,0.999206684933,0.00888572864547,0.020776943503,-0.0218546660158,-0.02960027312,-0.0466382289884,0.000627403549586,0.0542533437595,-0.0514646398524,1.49898719788,-0.67211163044,3.36969971657,0.736381292343,0.453463464975,0.0937135964632,838781,1505743813,64698149,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.1370632590200629, 1.9604274469175587, 0.007669903939427069, -0.9832816850345502, 0.6626797003664987, 1.0066748920498028, -0.5027622032294443, 0.4858884145627048, 1.3123205640359714, 0.44293695250191323, -0.8505923468824619, -0.32597091742565043, 1.1474176293382894, 0.09894176081860918, -12.565987119160338)","(0.0, -0.008639379795751335, -0.001570796326500243, 0.012566370612001944, -0.0011780972448751821, 0.0007853981632501215, -0.010995574285501701, -0.03848450999925595, -0.0007853981632501215, -0.02120575040775328, 0.034950218264630406, -0.008639379795751335, 0.05733406591725887, -0.01727875959150267, -0.05183627877450802, -0.0027488935713754254, 0.0)","(0.0, 0.0, -9.76, -9.544, 0.404, -10.504, 0.24, 0.328, -0.28, 6.872, -14.58, -0.684, -24.792, 0.08, -0.184, 0.26, -20.48)",139346,1505743813,52650677,robotiq_force_torque_frame_id,0.0120000312105,-1.39300012589,0.430000114441,-0.0340000018477,0.01600000076,-0.0340000018477,2
2017/09/18/22:10:13.068439,103535,1505743813,66652283,,838383,1505743813,66652283,,0.764796923443,-0.281711902907,0.0901220301966,-0.0326955772161,0.999206754655,0.0082046108161,0.0212024772786,-0.0154868977362,-0.014212656028,-0.0483863835261,-0.00285956066965,0.0380650087591,-0.00525169372852,2.19354081154,-0.618792176247,3.06208467484,0.6432929039,0.668150126934,0.0543887168169,838781,1505743813,64698149,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.1370632590200629, 1.9604274469175587, 0.007669903939427069, -0.9832816850345502, 0.6626797003664987, 1.0066748920498028, -0.5027622032294443, 0.4858884145627048, 1.3123205640359714, 0.44293695250191323, -0.8505923468824619, -0.32597091742565043, 1.1474176293382894, 0.09894176081860918, -12.565987119160338)","(0.0, -0.008639379795751335, -0.001570796326500243, 0.012566370612001944, -0.0011780972448751821, 0.0007853981632501215, -0.010995574285501701, -0.03848450999925595, -0.0007853981632501215, -0.02120575040775328, 0.034950218264630406, -0.008639379795751335, 0.05733406591725887, -0.01727875959150267, -0.05183627877450802, -0.0027488935713754254, 0.0)","(0.0, 0.0, -9.76, -9.544, 0.404, -10.504, 0.24, 0.328, -0.28, 6.872, -14.58, -0.684, -24.792, 0.08, -0.184, 0.26, -20.48)",139347,1505743813,60901638,robotiq_force_torque_frame_id,-0.00800000932068,-1.45300006866,0.459999847412,-0.0260000005364,0.0289999991655,-0.0219999998808,2
2017/09/18/22:10:13.078540,103536,1505743813,76648566,,838384,1505743813,76648566,,0.765118589763,-0.281869427731,0.0899120696727,-0.0328808298925,0.999191085463,0.00833759836146,0.0215988474114,-0.0242689496858,0.00894552941307,-0.0604451203747,-0.0078450217402,0.0613572197933,0.0210839734839,2.24027180672,-0.753683328629,3.09953308105,0.603778660297,0.698450148106,0.0120420753956,838781,1505743813,64698149,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.1370632590200629, 1.9604274469175587, 0.007669903939427069, -0.9832816850345502, 0.6626797003664987, 1.0066748920498028, -0.5027622032294443, 0.4858884145627048, 1.3123205640359714, 0.44293695250191323, -0.8505923468824619, -0.32597091742565043, 1.1474176293382894, 0.09894176081860918, -12.565987119160338)","(0.0, -0.008639379795751335, -0.001570796326500243, 0.012566370612001944, -0.0011780972448751821, 0.0007853981632501215, -0.010995574285501701, -0.03848450999925595, -0.0007853981632501215, -0.02120575040775328, 0.034950218264630406, -0.008639379795751335, 0.05733406591725887, -0.01727875959150267, -0.05183627877450802, -0.0027488935713754254, 0.0)","(0.0, 0.0, -9.76, -9.544, 0.404, -10.504, 0.24, 0.328, -0.28, 6.872, -14.58, -0.684, -24.792, 0.08, -0.184, 0.26, -20.48)",139348,1505743813,73234126,robotiq_force_torque_frame_id,-0.117999993823,-1.15300011635,0.55,-0.0189999993891,0.0280000008643,-0.0299999993294,2
2017/09/18/22:10:13.117495,103537,1505743813,86645675,,838385,1505743813,86645675,,0.765181175469,-0.282273727493,0.0895381922917,-0.0319163914686,0.999221011842,0.00845303884439,0.0216161880155,0.0276944117283,-0.0245435594237,-0.0282226518469,-0.0237833718712,-0.0655080700008,-0.0187257457105,2.5429649353,-0.731564581394,3.5276901722,0.570461034775,0.91849064827,0.00880363583565,331487,1505743813,86000128,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",139349,1505743813,81527677,robotiq_force_torque_frame_id,-0.328000002168,-1.27300000191,0.470000076294,-0.00999999977648,0.0320000015199,-0.035000000149,2
2017/09/18/22:10:13.117592,103538,1505743813,96653274,,838386,1505743813,96653274,,0.764845794378,-0.281981723117,0.0887764103141,-0.0325643953789,0.999208425094,0.00862476559107,0.0211588467072,0.0215842605327,-0.0329223180929,-0.0333742821948,0.00948032932173,-0.0508449885381,-0.0544069790848,2.41877317429,-0.73533809185,3.74688076973,0.684412479401,0.871959149837,0.0794821977615,838785,1505743813,104700866,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.027611654181937447, -1.138213744610977, 1.9600439517205874, 0.007669903939427069, -0.9817477042466648, 0.6622962051695274, 1.0066748920498028, -0.5027622032294443, 0.4843544337748194, 1.313087554429914, 0.4421699621079705, -0.8482913757006338, -0.3255874222286791, 1.1443496677625187, 0.09894176081860918, -12.565987119160338)","(0.0, 0.003926990816250607, -0.013744467856877126, -0.01688606050987761, -0.003141592653000486, 0.014137166938502187, -0.0023561944897503642, 0.012173671530376884, -0.0023561944897503642, -0.05458517234588344, 0.031415926530004856, -0.02081305132612822, 0.049480084284757656, 0.003926990816250607, -0.08168140897801264, 0.0007853981632501215, 0.0)","(0.0, 0.0, -9.696, -9.516, 0.404, -10.568, 0.268, 0.24, -0.28, 6.872, -14.52, -0.776, -25.008, 0.064, -0.016, 0.24, -20.48)",139350,1505743813,89794888,robotiq_force_torque_frame_id,0.431999988295,-2.46300005913,0.489999580383,0.0,0.0289999991655,-0.0240000002086,2
2017/09/18/22:10:13.117633,103539,1505743813,106644548,,838387,1505743813,106644548,,0.764766383887,-0.282639417187,0.0883224576681,-0.0317581677839,0.999236912492,0.00850722921307,0.0210864540316,-0.00392493329399,-0.036565459542,-0.0465267255253,-0.00169348964294,0.00855219656662,-0.0553294165502,1.74366748333,-0.767920851707,3.62164354324,0.671639144421,0.666081190109,0.0812361836433,838785,1505743813,104700866,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.027611654181937447, -1.138213744610977, 1.9600439517205874, 0.007669903939427069, -0.9817477042466648, 0.6622962051695274, 1.0066748920498028, -0.5027622032294443, 0.4843544337748194, 1.313087554429914, 0.4421699621079705, -0.8482913757006338, -0.3255874222286791, 1.1443496677625187, 0.09894176081860918, -12.565987119160338)","(0.0, 0.003926990816250607, -0.013744467856877126, -0.01688606050987761, -0.003141592653000486, 0.014137166938502187, -0.0023561944897503642, 0.012173671530376884, -0.0023561944897503642, -0.05458517234588344, 0.031415926530004856, -0.02081305132612822, 0.049480084284757656, 0.003926990816250607, -0.08168140897801264, 0.0007853981632501215, 0.0)","(0.0, 0.0, -9.696, -9.516, 0.404, -10.568, 0.268, 0.24, -0.28, 6.872, -14.52, -0.776, -25.008, 0.064, -0.016, 0.24, -20.48)",139351,1505743813,102125869,robotiq_force_torque_frame_id,1.35200006459,-2.28299999237,0.640000152588,-0.0120000001043,0.0250000003725,-0.0240000002086,2
2017/09/18/22:10:13.157444,103540,1505743813,116644598,,838388,1505743813,116644598,,0.764639218345,-0.282524886858,0.0876730065534,-0.0322400489495,0.999222297419,0.00838188250613,0.0210979532219,-0.0200850692999,-0.0285525138004,-0.0584591543847,0.000847060962362,0.0435596704253,-0.0417515081877,1.29903078079,-0.578524470329,3.25679206848,0.54387140274,0.494949162006,0.022353887558,838786,1505743813,114701492,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.028378644575880154, -1.1378302494140056, 1.9604274469175587, 0.007669903939427069, -0.9821311994436361, 0.6626797003664987, 1.0066748920498028, -0.5019952128355016, 0.48397093857784806, 1.3142380400208282, 0.4425534573049419, -0.8479078805036625, -0.32597091742565043, 1.1428156869746333, 0.09855826562163783, -12.565987119160338)","(0.0, -0.0019634954081253035, 0.03180862561162992, 0.01727875959150267, 0.009424777959001457, -0.015707963265002428, 0.0035342917346255468, -0.022776546734253524, 0.005890486224375911, -0.054977871427508505, 0.05222897785613308, -0.013351768775252066, 0.05733406591725887, 0.006283185306000972, -0.07422012642713648, 0.0, 0.0)","(0.0, 0.0, -9.6, -9.544, 0.404, -10.568, 0.284, 0.32, -0.28, 6.78, -14.308, -0.684, -24.856, 0.072, -0.008, 0.268, -20.48)",139352,1505743813,110351710,robotiq_force_torque_frame_id,1.5720000932,-2.07299995422,0.480000305176,-0.0149999996647,0.0309999994934,-0.0439999997616,2
